"BehaviorSpace results (NetLogo 6.2.2)"
"basemodelprimatesocialgroups.nlogo"
"group size regrowth x speed"
"02/10/2023 12:58:13:903 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-140","140","-140","140"
"[run number]","abundance","extraction-rate-sd","resource-tests-on?","patch-regrowth-interval","extraction-rate-mean","energy-per-capita","qual-sd","tgt-dist","other-primate-detection-radius","qual-mean","movement-noise","go-tests-on?","move-tests-on?","tgt-neighbor","resource-detection-radius","max-move","regrowth-rate","group-recog-module?","clump-size","[step]","mean-group-size","var-group-size","percent-grouped","foraging-efficiency-time","foraging-efficiency-dist","mean-distance-traveled","mean-percent-time-moving","var-energy-intake-monthly","mean-inter-indiv-dist"
"6","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","20","1","true","250","4300","30.666666666666668","841.3333333333333","1","3.8611097067745215","1.2618011526679178","13316.064119046989","0.16385237613751263","0.004924360583661358","75.86970465924892"
"14","600000","1","false","700","5","6500","5","20","70","87","10","false","false","7","50","14","1","true","250","4300","14","116.4","0.9130434782608695","3.7849292214357924","1.5609137390529657","10524.29226879059","0.18466380182002023","0.004669219346409614","61.763492497750455"
"2","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","12","1","true","250","4300","13","126","0.9891304347826086","3.899805358948433","2.1341910917780633","7954.108361046068","0.16318503538928208","0.005377582966168666","49.658250026947876"
"4","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","16","1","true","250","4300","9.666666666666666","61","0.9456521739130435","3.8756698685540965","1.5520221868003983","11066.016672586493","0.17034883720930233","0.006810134164206477","58.26186674542039"
"12","600000","1","false","700","5","6500","5","20","70","87","10","false","false","7","50","10","1","true","250","4300","13.833333333333334","135.36666666666665","0.9021739130434783","3.72881698685541","2.020704068125242","8060.786153696623","0.1959782608695652","0.006201271237773602","65.54955972320721"
"15","600000","1","false","700","5","6500","5","20","70","87","10","false","false","7","50","16","1","true","250","4300","5.909090909090909","21.29090909090909","0.7065217391304348","3.799906471183012","1.4153609654220047","11780.236865971043","0.1820525783619818","0.006767163550426432","29.271719359628253"
"3","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","14","1","true","250","4300","5.714285714285714","5.604395604395606","0.8695652173913043","3.8366354903943383","1.6163269440385641","10319.749114871207","0.17922901921132456","0.006168742917635834","13.026349972108399"
"5","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","18","1","true","250","4300","4.785714285714286","7.873626373626373","0.7282608695652174","3.7723710819009093","1.211579932407498","13547.839780313314","0.18364256825075834","0.006079726685975426","47.791912719002475"
"7","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","22","1","true","250","4300","13.142857142857142","89.47619047619048","1","3.7945652173913027","1.0200589628465944","16366.855848897056","0.1812639029322548","0.006853057251595395","37.051798340839426"
"1","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","10","1","true","250","4300","5.769230769230769","10.358974358974356","0.8152173913043478","3.7983746208291196","2.2246586223857907","7451.714960866089","0.18022750252780587","0.007288208422794775","33.19367489967207"
"11","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","30","1","true","250","4300","18","181.5","0.9782608695652174","3.7311375126390307","0.7388601884639427","23165.212996020175","0.191577350859454","0.012976741655856742","45.8597575641979"
"8","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","24","1","true","250","4300","9.5","60.7","0.6195652173913043","3.802689585439838","0.9298634429576901","17956.407347910717","0.1819236602628918","0.007933264792822211","59.92659935205612"
"13","600000","1","false","700","5","6500","5","20","70","87","10","false","false","7","50","12","1","true","250","4300","7.7272727272727275","32.01818181818182","0.9239130434782609","3.736337209302327","1.6618850431734074","9770.820722963059","0.1974443882709808","0.007149884958176774","48.48508677777612"
"16","600000","1","false","700","5","6500","5","20","70","87","10","false","false","7","50","18","1","true","250","4300","7.875","26.696428571428573","0.6847826086956522","3.7332608695652176","1.1193631710179361","14432.911230991234","0.19479524772497472","0.00532759801619252","45.754803327547606"
"9","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","26","1","true","250","4300","9","30.444444444444443","0.9782608695652174","3.698882709807887","0.7516455372684886","21759.009245835496","0.2025505561172902","0.012634056806151964","24.980942472791163"
"10","600000","1","false","500","5","6500","5","20","70","87","10","false","false","7","50","28","1","true","250","4300","9.11111111111111","18.11111111111111","0.8913043478260869","3.669443882709808","0.6386984111091409","25163.092879699132","0.2171309403437816","0.011508218571077115","27.994265799660187"
"25","600000","1","false","900","5","6500","5","20","70","87","10","false","false","7","50","14","1","true","250","4300","15.333333333333334","119.46666666666667","1","3.808632457027299","1.8573375598426909","9717.501923951031","0.1753640040444894","0.006412953317901236","51.122316749357104"
"27","600000","1","false","900","5","6500","5","20","70","87","10","false","false","7","50","18","1","true","250","4300","6.142857142857143","12.131868131868133","0.9347826086956522","3.778892821031345","1.2497212842299816","13259.264710951149","0.18464105156723962","0.0071424410206805036","29.091143591273546"
"18","600000","1","false","700","5","6500","5","20","70","87","10","false","false","7","50","22","1","true","250","4300","18.4","87.8","1","3.7725278058645086","0.973291175290743","16888.62901563037","0.1870020222446916","0.0071322270400936355","56.253599595133004"
