"BehaviorSpace results (NetLogo 6.2.2)"
"basemodelprimatesocialgroups.nlogo"
"group size p1-2 p1-3 2nd attempt"
"02/14/2023 11:35:22:794 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-140","140","-140","140"
"[run number]","abundance","extraction-rate-sd","resource-tests-on?","patch-regrowth-interval","extraction-rate-mean","energy-per-capita","qual-sd","tgt-dist","other-primate-detection-radius","qual-mean","movement-noise","go-tests-on?","move-tests-on?","tgt-neighbor","resource-detection-radius","max-move","regrowth-rate","group-recog-module?","clump-size","[step]","mean-group-size","var-group-size","percent-grouped","foraging-efficiency-time","foraging-efficiency-dist","mean-distance-traveled","mean-percent-time-moving","var-energy-intake-monthly","mean-inter-indiv-dist"
"20","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","9","50","10","1","true","501","4300","16.333333333333332","2.333333333333333","0.98","3.4907255813953486","1.5457588066479908","10928.779169548685","0.25354418604651163","0.02975621056241426","9.302974955963238"
"8","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","5","50","10","1","true","251","4300","6","12.4","0.72","1.5449348837209302","0.3157064906178588","28804.867893912342","0.6695813953488372","0.2331702469135802","12.364216582422706"
"25","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","11","50","10","1","true","501","4300","25","128","1","3.7120511627906985","1.8795501794016714","8656.62","0.19935348837209302","0.015648073131001368","7.282858089348257"
"12","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","7","50","10","1","true","126","4300","16.666666666666668","200.33333333333331","1","1.3945953488372091","0.20742714900892129","30212.233508409397","0.7023302325581395","0.11282707733196162","68.1824724033602"
"28","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","3","50","10","1","true","251","4300","12.5","159","1","3.842088372093024","3.440568146407586","4957.956512465189","0.1643441860465116","0.01777693072702332","17.65734009697362"
"27","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","3","50","10","1","true","126","4300","12.5","173.66666666666666","1","3.574065116279069","2.087129920333323","7498.407375892346","0.2222604651162791","0.013948146862139917","41.142377657934084"
"18","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","9","50","10","1","true","251","4300","12.5","35.666666666666664","1","1.9485953488372088","0.3869583901372951","25019.755303327798","0.5817162790697674","0.21851718106995885","7.198540931118215"
"29","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","3","50","10","1","true","376","4300","12.666666666666666","66.33333333333333","0.76","4.051711627906975","5.128746957879278","3586.1708975215893","0.12516744186046513","0.011082310099451303","31.843683443478035"
"1","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","3","50","10","1","true","1","4300","4.7","0.6777777777777777","0.94","1.0851488372093023","0.14263627877044988","33003.23328157927","0.7678232558139535","0.013164565329218109","19.38419458670748"
"30","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","3","50","10","1","true","501","4300","25","722","1","3.893609302325581","3.3045825494074297","5273.432093305128","0.15452093023255814","0.023520111454046633","28.25682000614109"
"19","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","9","50","10","1","true","376","4300","8","53.6","0.96","1.4622790697674422","0.2472551930790778","29479.47523404837","0.6853813953488371","0.24488527220507547","11.60755933130564"
"17","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","9","50","10","1","true","126","4300","10.25","98.91666666666667","0.82","1.3476418604651164","0.192404127809071","30647.90480087322","0.7129627906976743","0.12670417395404662","63.92524094688035"
"33","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","5","50","10","1","true","251","4300","16.666666666666668","180.33333333333334","1","4.0002790697674415","4.020534736392344","5299.738830689583","0.1389860465116279","0.0064754509602194775","34.902418666506804"
"34","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","5","50","10","1","true","376","4300","8","0","0.16","3.875232558139536","3.5327309625206595","4885.077315251936","0.15751627906976745","0.0249050128600823","39.07509823238842"
"6","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","5","50","10","1","true","1","4300","10","1.5","1","0.8818604651162789","0.11044130494615409","34774.32","0.8086697674418605","0.013900487825788756","8.416980942615671"
"11","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","7","50","10","1","true","1","4300","12.5","35.666666666666664","1","0.7680604651162791","0.09330687200859486","35860.02","0.8338","0.010420976937585733","6.588246462217906"
"32","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","5","50","10","1","true","126","4300","12.5","70.33333333333333","1","3.501051162790696","1.8630005227709878","8572.604077107337","0.2328186046511628","0.01542912337105624","27.240855776055877"
"23","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","11","50","10","1","true","251","4300","11.5","65.66666666666667","0.92","1.795209302325582","0.3173578869724743","26548.93338328926","0.6172232558139534","0.20272209533607685","5.907101733748828"
"35","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","5","50","10","1","true","501","4300","25","8","1","3.8617209302325572","3.1294152496483467","5586.537338491092","0.17111162790697673","0.020107043038408778","11.485102702249673"
"40","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","7","50","10","1","true","501","4300","11","1","0.66","4.182418604651163","4.999375759606869","3829.632426185187","0.10306976744186046","0.007761894718792867","8.863460372863113"
"24","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","11","50","10","1","true","376","4300","12","56","0.96","1.3892093023255812","0.21344436030733627","30334.67824714531","0.7054976744186047","0.3028268201303156","17.654824157505693"
"16","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","9","50","10","1","true","1","4300","25","8","1","0.5665999999999998","0.06577833253463367","37686.32","0.8760418604651162","0.005794978566529492","8.429450683605067"
"39","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","7","50","10","1","true","376","4300","50","0","1","3.8496186046511633","2.866673222762387","5913.843426750479","0.16994883720930232","0.012392477709190669","30.25259481867883"
"38","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","7","50","10","1","true","251","4300","25","288","1","3.7329488372093027","2.3959704990193456","6827.977832024284","0.1964","0.018313414780521262","19.281110684508423"
"26","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","3","50","10","1","true","1","4300","2.1666666666666665","0.16666666666666666","0.26","1.9371767441860461","0.4087733162731311","20855.634987237518","0.5511720930232558","0.013082914094650207","89.28185497775965"
"43","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","9","50","10","1","true","251","4300","16","57","0.96","3.7315023255813946","2.4680397392595053","6746.381668823903","0.19212558139534883","0.01781164351851852","41.80252140974297"
"37","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","7","50","10","1","true","126","4300","7.142857142857143","4.476190476190475","1","3.3929023255813955","1.4758050271146224","10113.419113724141","0.2662511627906977","0.01738738983196159","6.903573084312895"
"22","200000","1","false","1000","5","4000","5","1","70","130","10","false","false","11","50","10","1","true","126","4300","50","0","1","1.1636651162790697","0.16133568489375713","32335.46228265513","0.7523581395348837","0.1376396536351166","68.87811768104365"
"44","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","9","50","10","1","true","376","4300","16.666666666666668","44.33333333333333","1","3.9948651162790707","3.056638870551816","5833.426330695392","0.15308837209302326","0.013185726165980799","28.84449349823306"
"45","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","9","50","10","1","true","501","4300","50","0","1","3.9523395348837216","3.3448455135666126","5133.9850542864915","0.14914883720930233","0.009140890775034292","15.327732588427557"
"42","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","9","50","10","1","true","126","4300","16.666666666666668","134.33333333333334","1","3.2927162790697686","1.2757422653143777","11380.141470046388","0.28615348837209303","0.023877160065157756","34.54334348556836"
"50","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","11","50","10","1","true","501","4300","50","0","1","3.8732697674418612","2.5028255492387217","6735.221804434209","0.16745581395348835","0.009023098422496571","26.099590169318482"
"48","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","11","50","10","1","true","251","4300","25","50","1","3.6396976744186036","2.0251034827419456","7936.958646045437","0.21235348837209303","0.022959311985596705","13.56466328267586"
"55","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","3","50","10","1","true","501","4300","16.333333333333332","182.33333333333331","0.98","4.076572093023255","5.306826636474549","3406.5012980428805","0.11241860465116278","0.010612428840877914","36.88379056097582"
"49","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","11","50","10","1","true","376","4300","25","392","1","3.6871395348837215","1.8579299590871772","8638.226395071371","0.20848372093023257","0.017102699331275718","43.75855904214992"
"54","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","3","50","10","1","true","376","4300","50","0","1","3.9802232558139536","4.026265737163296","4308.077324087263","0.1385860465116279","0.01417052512002744","34.66319808117395"
"53","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","3","50","10","1","true","251","4300","17.5","480.5","0.7","3.7971906976744183","2.8790584784492723","5734.895054338333","0.17683720930232558","0.012853211162551437","21.691147999251896"
"52","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","3","50","10","1","true","126","4300","8.333333333333334","53.86666666666666","1","3.6064837209302336","2.683577324180091","6046.41957049516","0.1996046511627907","0.019140958933470505","68.92044587961887"
"47","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","11","50","10","1","true","126","4300","16.666666666666668","12.333333333333334","1","3.1871534883720924","1.1294898441452144","13091.48880840097","0.3191069767441861","0.024229049639917694","14.464977000671164"
"60","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","5","50","10","1","true","501","4300","25","50","1","4.058939534883723","4.8136177507359115","3684.460254343233","0.12494883720930232","0.011476283007544583","11.325727536027548"
"58","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","5","50","10","1","true","251","4300","7.666666666666667","4.333333333333333","0.46","3.839455813953488","3.664480572674149","4745.62049072349","0.15551627906976745","0.022883691700960225","12.105824986954904"
"31","200000","1","false","1000","5","4000","5","11","70","130","10","false","false","5","50","10","1","true","1","4300","5.75","4.5","0.92","1.718190697674419","0.3034003303822944","25006.388820326625","0.6113441860465116","0.016552980109739372","21.61714485581063"
"59","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","5","50","10","1","true","376","4300","16","237","0.96","3.963320930232559","3.7146634537223036","4832.974319027123","0.14728372093023256","0.019297326388888883","52.03877549390128"
"63","200000","1","false","1000","5","4000","5","21","70","130","10","false","false","7","50","10","1","true","251","4300","25","162","1","3.893767441860465","3.2734819984119707","5385.588460193296","0.15986046511627908","0.016638791152263372","17.413157525747362"
