"BehaviorSpace results (NetLogo 6.2.2)"
"basemodelprimatesocialgroups.nlogo"
"group size tgtneighbor x energypercapita"
"02/09/2023 14:32:03:787 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-140","140","-140","140"
"[run number]","abundance","extraction-rate-sd","resource-tests-on?","patch-regrowth-interval","extraction-rate-mean","energy-per-capita","qual-sd","tgt-dist","other-primate-detection-radius","qual-mean","movement-noise","go-tests-on?","move-tests-on?","tgt-neighbor","resource-detection-radius","max-move","regrowth-rate","group-recog-module?","clump-size","[step]","mean-group-size","var-group-size","percent-grouped","foraging-efficiency-time","foraging-efficiency-dist","mean-distance-traveled","mean-percent-time-moving","var-energy-intake-monthly","mean-inter-indiv-dist"
"10","600000","1","false","1500","5","4500","5","20","70","87","10","false","false","3","50","10","1","true","250","4300","7.666666666666667","64.52380952380952","0.8646616541353384","3.034549746459169","1.0270959643814028","12800.50551325603","0.33474383633502364","0.06614557290860897","12.467338924875294"
"11","600000","1","false","1500","5","4500","5","20","70","87","10","false","false","4","50","10","1","true","250","4300","5.157894736842105","15.362573099415208","0.7368421052631579","2.9888372093023254","0.9805359471720794","13199.646180497642","0.34002447980416156","0.036882586481636205","89.38138401538177"
"12","600000","1","false","1500","5","4500","5","20","70","87","10","false","false","5","50","10","1","true","250","4300","6.222222222222222","19.00653594771242","0.8421052631578947","2.94764294457073","0.943173321334766","13591.94760137878","0.35187095646091976","0.047254805448549354","43.86131922804271"
"15","600000","1","false","1500","5","4500","5","20","70","87","10","false","false","8","50","10","1","true","250","4300","12.9","169.87777777777782","0.9699248120300752","3.003785626857842","0.9745673250248005","13418.11786708506","0.341671620912747","0.03415649849933476","58.12375657232806"
"14","600000","1","false","1500","5","4500","5","20","70","87","10","false","false","7","50","10","1","true","250","4300","6.875","37.31666666666667","0.8270676691729323","3.0250813079209653","0.9789851737690726","13419.410353825911","0.33808358104563735","0.02890715423460916","68.4038236101011"
"13","600000","1","false","1500","5","4500","5","20","70","87","10","false","false","6","50","10","1","true","250","4300","33.25","617.5833333333334","1","3.0976044763070454","1.062221750099156","12664.398589003195","0.32282916593810107","0.028648845299978354","86.63523394553287"
"16","600000","1","false","1500","5","4500","5","20","70","87","10","false","false","9","50","10","1","true","250","4300","8.833333333333334","100.15151515151514","0.7969924812030075","2.8876936527364934","0.8366996820645746","14923.108638873586","0.3712589613568805","0.046147875475726345","56.016899675187396"
"3","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","5","50","10","1","true","250","4300","8","38.4","0.8533333333333334","2.6628976744186046","0.6941642758997829","16580.137910091624","0.4161131782945736","0.09716058899176959","55.722511901855086"
"2","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","4","50","10","1","true","250","4300","8.5","50","0.9066666666666666","2.7712992248062007","0.7967958561440192","15074.98043151292","0.3876201550387597","0.06956996670667585","43.16375274404908"
"4","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","6","50","10","1","true","250","4300","8.6875","40.49583333333333","0.9266666666666666","2.61159069767442","0.6672670128517475","16928.395181492262","0.4239271317829458","0.10316054340992227","19.265193958434445"
"7","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","9","50","10","1","true","250","4300","18.125","139.26785714285714","0.9666666666666667","2.791962790697674","0.7776040672357625","15553.691644588458","0.386615503875969","0.051197730624142644","60.708616208366834"
"5","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","7","50","10","1","true","250","4300","29","804","0.9666666666666667","2.7571612403100776","0.7610938295446686","15707.983900726562","0.3956945736434109","0.06557575045724735","65.71183400230962"
"1","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","3","50","10","1","true","250","4300","6.9523809523809526","24.847619047619045","0.9733333333333334","2.553920930232558","0.6292606732666685","17493.14825118487","0.4412759689922481","0.16037945687585742","53.96311904278018"
"6","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","8","50","10","1","true","250","4300","18.625","153.125","0.9933333333333333","2.7593100775193786","0.757211278671942","15803.136158069297","0.39687906976744186","0.06681618898605399","44.905225451077385"
"8","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","10","50","10","1","true","250","4300","8.625","47.31666666666667","0.92","2.6531162790697684","0.6826400470725434","16849.0163943451","0.4175348837209302","0.06037741112254232","43.207226180618505"
"9","600000","1","false","1500","5","4000","5","20","70","87","10","false","false","11","50","10","1","true","250","4300","16.22222222222222","161.94444444444443","0.9733333333333334","2.5886573643410844","0.6473705754637913","17332.667590621546","0.4288728682170543","0.06386761545496114","60.32727005549166"
"19","600000","1","false","1500","5","5000","5","20","70","87","10","false","false","3","50","10","1","true","250","4300","6.8","53.6","0.85","3.2442926356589163","1.2846629071551086","10964.085084948943","0.29015697674418606","0.02383842860510974","76.10947851789012"
"21","600000","1","false","1500","5","5000","5","20","70","87","10","false","false","5","50","10","1","true","250","4300","19.833333333333332","226.56666666666666","0.9916666666666667","3.2455174418604655","1.279963450518109","11005.359878837597","0.2883682170542636","0.0205760789966278","88.66807703302086"
"20","600000","1","false","1500","5","5000","5","20","70","87","10","false","false","4","50","10","1","true","250","4300","11.8","113.28888888888889","0.9833333333333333","3.269602713178295","1.3365166651747082","10617.270903231665","0.2803488372093023","0.0414825717306813","66.07570697594028"
"23","600000","1","false","1500","5","5000","5","20","70","87","10","false","false","7","50","10","1","true","250","4300","9.545454545454545","33.872727272727275","0.875","3.16174031007752","1.1228643389554935","12217.869048403923","0.31012209302325583","0.02359213802440558","34.423544717686674"
"22","600000","1","false","1500","5","5000","5","20","70","87","10","false","false","6","50","10","1","true","250","4300","7.266666666666667","62.209523809523816","0.9083333333333333","3.2770310077519373","1.2570236683740617","11338.690825106029","0.28811627906976744","0.019344415330647007","69.60119709141073"
"28","600000","1","false","1500","5","5500","5","20","70","87","10","false","false","3","50","10","1","true","250","4300","8.153846153846153","54.807692307692314","0.9724770642201835","3.554049498613186","1.8708802459465013","8295.862835488377","0.22284190313633453","0.013053204362832081","70.73449222064897"
"17","600000","1","false","1500","5","4500","5","20","70","87","10","false","false","10","50","10","1","true","250","4300","10.9","88.98888888888888","0.8195488721804511","2.8372495191467046","0.8148975587846262","15110.940655652415","0.377141108585417","0.062114728371855575","70.93354196172818"
