"BehaviorSpace results (NetLogo 6.2.2)"
"basemodelprimatesocialgroups.nlogo"
"group size regrowth x patch qual"
"02/10/2023 20:51:22:496 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-140","140","-140","140"
"[run number]","abundance","extraction-rate-sd","resource-tests-on?","patch-regrowth-interval","extraction-rate-mean","energy-per-capita","qual-sd","tgt-dist","other-primate-detection-radius","qual-mean","movement-noise","go-tests-on?","move-tests-on?","tgt-neighbor","resource-detection-radius","max-move","regrowth-rate","group-recog-module?","clump-size","[step]","mean-group-size","var-group-size","percent-grouped","foraging-efficiency-time","foraging-efficiency-dist","mean-distance-traveled","mean-percent-time-moving","var-energy-intake-monthly","mean-inter-indiv-dist"
"11","600000","1","false","500","5","6500","5","20","70","150","10","false","false","7","50","10","1","true","250","4300","15.166666666666666","205.36666666666665","0.9891304347826086","4.0659807886754304","4.1042014737577635","5216.617961028307","0.13107178968655206","0.014732050633312462","43.847880046559744"
"10","600000","1","false","500","5","6500","5","20","70","137.5","10","false","false","7","50","10","1","true","250","4300","23","284.6666666666667","1","4.033068756319516","4.000445506218299","5479.246318276112","0.13783619817997977","0.010733104600927416","44.99995624857717"
"9","600000","1","false","500","5","6500","5","20","70","125","10","false","false","7","50","10","1","true","250","4300","10.875","65.26785714285714","0.9456521739130435","3.9550631951466118","2.869783667012108","6066.062375697644","0.1478134479271992","0.009507438579128641","34.02603977190435"
"7","600000","1","false","500","5","6500","5","20","70","100","10","false","false","7","50","10","1","true","250","4300","23","131.33333333333334","1","3.932469666329625","2.7457149189595835","6327.960471574771","0.15355156723963598","0.008605240902889607","53.55326998989194"
"8","600000","1","false","500","5","6500","5","20","70","112.5","10","false","false","7","50","10","1","true","250","4300","6.6","27.155555555555555","0.717391304347826","3.6771081900910016","1.8417468976289166","8802.103185520215","0.21191607684529828","0.009972338475502477","26.000135901770452"
"6","600000","1","false","500","5","6500","5","20","70","87.5","10","false","false","7","50","10","1","true","250","4300","6.384615384615385","16.423076923076923","0.9021739130434783","3.7407810920121327","2.0357035548274456","8046.651555679689","0.1943377148634985","0.007747168685140456","35.88433552483099"
"16","600000","1","false","750","5","6500","5","20","70","75","10","false","false","7","50","10","1","true","250","4300","18.4","131.3","1","3.6628892821031354","1.8831756362424603","8475.63924164852","0.20745955510616784","0.005921056567588118","66.75494421046044"
"5","600000","1","false","500","5","6500","5","20","70","75","10","false","false","7","50","10","1","true","250","4300","6.818181818181818","13.563636363636363","0.8152173913043478","3.6418377148634975","1.8072438539340347","8756.732661200966","0.2107330637007078","0.006417427787842193","26.420185229504053"
"4","600000","1","false","500","5","6500","5","20","70","62.5","10","false","false","7","50","10","1","true","250","4300","5.5","7.653846153846154","0.8369565217391305","3.5278741152679487","1.5729777025429088","9734.603599567074","0.23398887765419615","0.004871637740800383","24.874776502921037"
"21","600000","1","false","750","5","6500","5","20","70","137.5","10","false","false","7","50","10","1","true","250","4300","18.4","239.8","1","4.005035389282102","3.2654218371441353","5534.582359314672","0.1410262891809909","0.013546949085256752","33.040558987072245"
"19","600000","1","false","750","5","6500","5","20","70","112.5","10","false","false","7","50","10","1","true","250","4300","6.583333333333333","24.628787878787886","0.8586956521739131","3.7687664307381197","2.18800629692518","7673.42265884208","0.18638523761375125","0.009986495282772711","43.78260762671603"
"20","600000","1","false","750","5","6500","5","20","70","125","10","false","false","7","50","10","1","true","250","4300","12.714285714285714","38.57142857142857","0.967391304347826","3.8530738119312447","2.3927737321380644","7084.519225714903","0.17561425682507584","0.011404495717033458","42.147897026954126"
"17","600000","1","false","750","5","6500","5","20","70","87.5","10","false","false","7","50","10","1","true","250","4300","9.1","32.76666666666667","0.9891304347826086","3.626256319514661","1.7506229116262093","9001.895377870987","0.21944135490394337","0.006740631942580666","35.0231348794028"
"18","600000","1","false","750","5","6500","5","20","70","100","10","false","false","7","50","10","1","true","250","4300","11.5","89.71428571428571","1","3.7152780586450977","1.9070608258985968","8548.269562274892","0.20702730030333671","0.009003475716809805","64.82196748790648"
"3","600000","1","false","500","5","6500","5","20","70","50","10","false","false","7","50","10","1","true","250","4300","8.555555555555555","37.27777777777778","0.8369565217391305","3.550710313447928","1.6862984943991899","9114.908095900046","0.22174671385237613","0.0029795794939464415","39.67926767190824"
"22","600000","1","false","750","5","6500","5","20","70","150","10","false","false","7","50","10","1","true","250","4300","18.4","184.3","1","4.022631445904954","3.184515324571385","5765.026612964442","0.14524014155712842","0.011572730288662255","57.972385418725565"
"15","600000","1","false","750","5","6500","5","20","70","62.5","10","false","false","7","50","10","1","true","250","4300","6.363636363636363","19.054545454545455","0.7608695652173914","3.4243174924165807","1.367623909777212","10827.304034476114","0.26017947421638016","0.005649895674912026","51.72421690306598"
"14","600000","1","false","750","5","6500","5","20","70","50","10","false","false","7","50","10","1","true","250","4300","8.11111111111111","16.11111111111111","0.7934782608695652","3.264676440849343","1.1739308749313018","12036.69642307373","0.2883417593528817","0.004670927733792567","43.48498792785156"
"32","600000","1","false","1000","5","6500","5","20","70","137.5","10","false","false","7","50","10","1","true","250","4300","15.333333333333334","116.26666666666665","1","4.009431243680484","4.222984940834987","5209.98351106048","0.1399443882709808","0.010952607335092745","35.59602437669033"
"33","600000","1","false","1000","5","6500","5","20","70","150","10","false","false","7","50","10","1","true","250","4300","15","14","0.9782608695652174","3.8714231547017177","2.623577342809278","6578.547158439125","0.16901162790697674","0.012439185323104908","23.516241169436697"
"31","600000","1","false","1000","5","6500","5","20","70","125","10","false","false","7","50","10","1","true","250","4300","16","41.5","0.8695652173913043","3.7930864509605646","2.2290666455882473","7459.460694406434","0.19082153690596562","0.009878047746317172","48.31597310875111"
"30","600000","1","false","1000","5","6500","5","20","70","112.5","10","false","false","7","50","10","1","true","250","4300","6.818181818181818","33.163636363636364","0.8152173913043478","3.728144590495451","2.0629514283268184","7866.0148180013475","0.19747219413549041","0.0069678556185513215","48.92103750710501"
"28","600000","1","false","1000","5","6500","5","20","70","87.5","10","false","false","7","50","10","1","true","250","4300","5.142857142857143","6.2857142857142865","0.782608695652174","3.657047522750253","1.8011810641808879","8809.543778614507","0.21427451971688574","0.00761483238094173","10.13895200114764"
"29","600000","1","false","1000","5","6500","5","20","70","100","10","false","false","7","50","10","1","true","250","4300","6.6923076923076925","10.064102564102564","0.9456521739130435","3.624898887765421","1.7432511203255752","9042.51859174625","0.22035642062689584","0.009905584164579236","12.681308190962056"
"2","600000","1","false","500","5","6500","5","20","70","37.5","10","false","false","7","50","10","1","true","250","4300","6","31.333333333333332","0.8478260869565217","3.2183088978766454","1.1574670311461956","12001.690775788624","0.28901668351870574","0.003954091835897896","53.67204566600629"
"13","600000","1","false","750","5","6500","5","20","70","37.5","10","false","false","7","50","10","1","true","250","4300","6.571428571428571","19.956043956043963","1","3.168351870576338","1.087544485251796","12566.007204983918","0.30226996966632963","0.0032644070197411583","46.45696314658996"
"27","600000","1","false","1000","5","6500","5","20","70","75","10","false","false","7","50","10","1","true","250","4300","8.444444444444445","44.02777777777778","0.8260869565217391","3.5114661274014183","1.5635251749542116","9749.963384235383","0.23604903943377148","0.00725690926559611","72.34064247496615"
"26","600000","1","false","1000","5","6500","5","20","70","62.5","10","false","false","7","50","10","1","true","250","4300","8.555555555555555","11.777777777777779","0.8369565217391305","3.3698584428715876","1.3014796964720103","11214.918164439598","0.269747219413549","0.005531563115047412","37.36196950264154"
"25","600000","1","false","1000","5","6500","5","20","70","50","10","false","false","7","50","10","1","true","250","4300","5.2","5.028571428571429","0.8478260869565217","3.2956243680485344","1.2316831524390033","11550.539402419843","0.2779651162790698","0.0034368791282727977","21.790773303192267"
"43","600000","1","false","1250","5","6500","5","20","70","137.5","10","false","false","7","50","10","1","true","250","4300","14","66.8","0.9130434782608695","3.8463321536905966","2.6800937902539923","6447.336306429653","0.1675530839231547","0.012110743946442418","36.320601303465814"
"42","600000","1","false","1250","5","6500","5","20","70","125","10","false","false","7","50","10","1","true","250","4300","14.5","88.3","0.9456521739130435","3.832522750252781","2.5536546291202256","6692.359629824977","0.17420121334681496","0.012768525274721183","51.27407118158907"
"40","600000","1","false","1250","5","6500","5","20","70","100","10","false","false","7","50","10","1","true","250","4300","7","12.363636363636363","0.9130434782608695","3.6482027300303344","1.8097658219298212","8833.992422498262","0.2158088978766431","0.00838944848884714","22.363939894141303"
"41","600000","1","false","1250","5","6500","5","20","70","112.5","10","false","false","7","50","10","1","true","250","4300","13.142857142857142","23.476190476190478","1","3.677674418604653","1.832537398341105","8737.825628584133","0.21520475227502528","0.009913899186273632","43.457133562013304"
"12","600000","1","false","750","5","6500","5","20","70","25","10","false","false","7","50","10","1","true","250","4300","8.5","40.27777777777778","0.9239130434782609","2.9250834175935294","0.8973645610928255","14042.17848668629","0.3385010111223458","0.0017037032377586925","54.8870756857179"
"39","600000","1","false","1250","5","6500","5","20","70","87.5","10","false","false","7","50","10","1","true","250","4300","7.222222222222222","17.444444444444443","0.7065217391304348","3.540467644084935","1.6550907166132318","9306.056707101909","0.22863751263902934","0.007803669410150892","53.02501475398813"
"44","600000","1","false","1250","5","6500","5","20","70","150","10","false","false","7","50","10","1","true","250","4300","30.333333333333332","550.3333333333333","0.9891304347826086","3.901306875631952","3.170991122494061","5410.945794672431","0.1544261880687563","0.01734843973653605","44.397638004828224"
"38","600000","1","false","1250","5","6500","5","20","70","75","10","false","false","7","50","10","1","true","250","4300","6.583333333333333","24.628787878787886","0.8586956521739131","3.3808645096056624","1.3356104779989135","10971.078149165298","0.26475480283114255","0.006754961615449988","41.79731495837673"
"24","600000","1","false","1000","5","6500","5","20","70","37.5","10","false","false","7","50","10","1","true","250","4300","5.5","14.090909090909092","0.717391304347826","3.140910010111224","1.0743857211423387","12613.745704097788","0.3036046511627907","0.00351132642430071","32.930749005876436"
"37","600000","1","false","1250","5","6500","5","20","70","62.5","10","false","false","7","50","10","1","true","250","4300","6.076923076923077","13.91025641025641","0.8586956521739131","3.3533594539939333","1.2950433661474914","11188.381943924274","0.27061678463094035","0.006234547166681579","48.07978228533651"
"1","600000","1","false","500","5","6500","5","20","70","25","10","false","false","7","50","10","1","true","250","4300","3.210526315789474","3.619883040935672","0.6630434782608695","2.864620829120325","0.8505630932908127","14506.693906005408","0.34962335692618807","0.002045972231541123","41.0474272948199"
